provincia_departamento_id,provincia,departamento,escala,prioridad,limitante,tecnologia
14077,CORDOBA,POCHO,Mayor a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14077,CORDOBA,POCHO,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14077,CORDOBA,POCHO,501 a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14077,CORDOBA,POCHO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14077,CORDOBA,POCHO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14077,CORDOBA,POCHO,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (tacto - diagnóstico de preñez)
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,1 a 100,2,Falta de asesoramiento técnico,Inversiones en Infraestructura 
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,Mayor a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,101 a 500,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,501 a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,1 a 100,3,Entore tardío de la vaquillona de 1º servicio,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,Mayor a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Manejo nutricional y sanitario
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,101 a 500,3,Fertilidad de las vaquillonas de segundo servicio,Manejo nutricional y sanitario
14084,CORDOBA,PRESIDENTE ROQUE SAENZ PEÐA,501 a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Manejo nutricional y sanitario
14091,CORDOBA,PUNILLA,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14091,CORDOBA,PUNILLA,Mayor a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14091,CORDOBA,PUNILLA,101 a 500,2,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14091,CORDOBA,PUNILLA,501 a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14091,CORDOBA,PUNILLA,Mayor a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14091,CORDOBA,PUNILLA,501 a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14091,CORDOBA,PUNILLA,Mayor a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14091,CORDOBA,PUNILLA,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14091,CORDOBA,PUNILLA,501 a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14091,CORDOBA,PUNILLA,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14091,CORDOBA,PUNILLA,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14091,CORDOBA,PUNILLA,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (tacto - diagnóstico de preñez)
14098,CORDOBA,RIO CUARTO,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14098,CORDOBA,RIO CUARTO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14098,CORDOBA,RIO CUARTO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14098,CORDOBA,RIO CUARTO,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14098,CORDOBA,RIO CUARTO,1 a 100,2,Falta de asesoramiento técnico,Inversiones en Infraestructura 
14098,CORDOBA,RIO CUARTO,Mayor a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
14098,CORDOBA,RIO CUARTO,101 a 500,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
14098,CORDOBA,RIO CUARTO,501 a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
14098,CORDOBA,RIO CUARTO,1 a 100,3,Entore tardío de la vaquillona de 1º servicio,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14098,CORDOBA,RIO CUARTO,Mayor a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Manejo nutricional y sanitario
14098,CORDOBA,RIO CUARTO,101 a 500,3,Fertilidad de las vaquillonas de segundo servicio,Manejo nutricional y sanitario
14098,CORDOBA,RIO CUARTO,501 a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Manejo nutricional y sanitario
14105,CORDOBA,RIO PRIMERO,501 a 1000,3,Falta de gestión empresarial - registros,"Capacitación, Extensión, Asesoramiento"
14105,CORDOBA,RIO PRIMERO,101 a 500,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14105,CORDOBA,RIO PRIMERO,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14105,CORDOBA,RIO PRIMERO,501 a 1000,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14105,CORDOBA,RIO PRIMERO,101 a 500,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14105,CORDOBA,RIO PRIMERO,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14105,CORDOBA,RIO PRIMERO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14105,CORDOBA,RIO PRIMERO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14105,CORDOBA,RIO PRIMERO,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14112,CORDOBA,RIO SECO,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14112,CORDOBA,RIO SECO,Mayor a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14112,CORDOBA,RIO SECO,101 a 500,2,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14112,CORDOBA,RIO SECO,501 a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14112,CORDOBA,RIO SECO,Mayor a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14112,CORDOBA,RIO SECO,501 a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14112,CORDOBA,RIO SECO,Mayor a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14112,CORDOBA,RIO SECO,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14112,CORDOBA,RIO SECO,501 a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14112,CORDOBA,RIO SECO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14112,CORDOBA,RIO SECO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14112,CORDOBA,RIO SECO,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (tacto - diagnóstico de preñez)
14119,CORDOBA,RIO SEGUNDO,501 a 1000,3,Falta de gestión empresarial - registros,"Capacitación, Extensión, Asesoramiento"
14119,CORDOBA,RIO SEGUNDO,101 a 500,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14119,CORDOBA,RIO SEGUNDO,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14119,CORDOBA,RIO SEGUNDO,501 a 1000,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14119,CORDOBA,RIO SEGUNDO,101 a 500,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14119,CORDOBA,RIO SEGUNDO,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14119,CORDOBA,RIO SEGUNDO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14119,CORDOBA,RIO SEGUNDO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14119,CORDOBA,RIO SEGUNDO,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14126,CORDOBA,SAN ALBERTO,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14126,CORDOBA,SAN ALBERTO,Mayor a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14126,CORDOBA,SAN ALBERTO,101 a 500,2,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14126,CORDOBA,SAN ALBERTO,501 a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14126,CORDOBA,SAN ALBERTO,Mayor a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14126,CORDOBA,SAN ALBERTO,501 a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14126,CORDOBA,SAN ALBERTO,Mayor a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14126,CORDOBA,SAN ALBERTO,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14126,CORDOBA,SAN ALBERTO,501 a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14126,CORDOBA,SAN ALBERTO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14126,CORDOBA,SAN ALBERTO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14126,CORDOBA,SAN ALBERTO,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (tacto - diagnóstico de preñez)
14133,CORDOBA,SAN JAVIER,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14133,CORDOBA,SAN JAVIER,Mayor a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14133,CORDOBA,SAN JAVIER,101 a 500,2,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14133,CORDOBA,SAN JAVIER,501 a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14133,CORDOBA,SAN JAVIER,Mayor a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14133,CORDOBA,SAN JAVIER,501 a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14133,CORDOBA,SAN JAVIER,Mayor a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14133,CORDOBA,SAN JAVIER,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14133,CORDOBA,SAN JAVIER,501 a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14133,CORDOBA,SAN JAVIER,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14133,CORDOBA,SAN JAVIER,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14133,CORDOBA,SAN JAVIER,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (tacto - diagnóstico de preñez)
14140,CORDOBA,SAN JUSTO,501 a 1000,3,Falta de gestión empresarial - registros,"Capacitación, Extensión, Asesoramiento"
14140,CORDOBA,SAN JUSTO,101 a 500,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14140,CORDOBA,SAN JUSTO,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14140,CORDOBA,SAN JUSTO,501 a 1000,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14140,CORDOBA,SAN JUSTO,101 a 500,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14140,CORDOBA,SAN JUSTO,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14140,CORDOBA,SAN JUSTO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14140,CORDOBA,SAN JUSTO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14140,CORDOBA,SAN JUSTO,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14147,CORDOBA,SANTA MARIA,501 a 1000,3,Falta de gestión empresarial - registros,"Capacitación, Extensión, Asesoramiento"
14147,CORDOBA,SANTA MARIA,101 a 500,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14147,CORDOBA,SANTA MARIA,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14147,CORDOBA,SANTA MARIA,501 a 1000,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14147,CORDOBA,SANTA MARIA,101 a 500,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14147,CORDOBA,SANTA MARIA,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14147,CORDOBA,SANTA MARIA,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14147,CORDOBA,SANTA MARIA,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14147,CORDOBA,SANTA MARIA,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14154,CORDOBA,SOBREMONTE,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14154,CORDOBA,SOBREMONTE,Mayor a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14154,CORDOBA,SOBREMONTE,101 a 500,2,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14154,CORDOBA,SOBREMONTE,501 a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14154,CORDOBA,SOBREMONTE,Mayor a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14154,CORDOBA,SOBREMONTE,501 a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14154,CORDOBA,SOBREMONTE,Mayor a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14154,CORDOBA,SOBREMONTE,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14154,CORDOBA,SOBREMONTE,501 a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14154,CORDOBA,SOBREMONTE,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14154,CORDOBA,SOBREMONTE,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14154,CORDOBA,SOBREMONTE,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (tacto - diagnóstico de preñez)
14161,CORDOBA,TERCERO ARRIBA,501 a 1000,3,Falta de gestión empresarial - registros,"Capacitación, Extensión, Asesoramiento"
14161,CORDOBA,TERCERO ARRIBA,101 a 500,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14161,CORDOBA,TERCERO ARRIBA,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14161,CORDOBA,TERCERO ARRIBA,501 a 1000,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14161,CORDOBA,TERCERO ARRIBA,101 a 500,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14161,CORDOBA,TERCERO ARRIBA,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14161,CORDOBA,TERCERO ARRIBA,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14161,CORDOBA,TERCERO ARRIBA,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14161,CORDOBA,TERCERO ARRIBA,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14168,CORDOBA,TOTORAL,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14168,CORDOBA,TOTORAL,Mayor a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14168,CORDOBA,TOTORAL,101 a 500,2,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14168,CORDOBA,TOTORAL,501 a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14168,CORDOBA,TOTORAL,Mayor a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14168,CORDOBA,TOTORAL,501 a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14168,CORDOBA,TOTORAL,Mayor a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14168,CORDOBA,TOTORAL,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14168,CORDOBA,TOTORAL,501 a 1000,2,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
14168,CORDOBA,TOTORAL,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14168,CORDOBA,TOTORAL,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14168,CORDOBA,TOTORAL,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (tacto - diagnóstico de preñez)
14175,CORDOBA,TULUMBA,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
14175,CORDOBA,TULUMBA,Mayor a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14175,CORDOBA,TULUMBA,101 a 500,3,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
14175,CORDOBA,TULUMBA,501 a 1000,1,Dificultad para adecuarse a la ley bosques,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
